group_id,name,status
15356866,Molodejj.tv,Официальная группа molodejj.tv
23164653,Вокруг света,Mundus hic est quam optimus — Этот мир самый лучший.🔥
23174180,Путешествия. Туризм. Отдых.,
23194645,Bahh Tee,Bahh Tee & Turken - Скандалистка 💥💥
23636753,Я хочу быть с тобой,
25678227,Знакомства TOPFACE,Ультимативный рейтинг красивых девушек во ВКонтакте
25813425,АРТ искусство,Творчество Людей для Людей 👩‍🎨 👨‍🎨
25873533,Лайфхаки и биохакинг,Прокачай свою жизнь
25988584,Eda.ru,"Сайт о гастрономических удовольствиях с десятками тысяч рецептов, секретами лучших шеф-поваров, ревизиями продуктов и онлайн-журналом"
26090596,ВАЖНЫЕ НОВОСТИ,Будь в курсе происходящего
157568745,Узнай сегодня,Развивайся с нами
63632654,Viral Video,Топовые видосы на каждый день 💪🏻😎
5746606,КЛУБНАЯ МУЗЫКА / DJanes.net,Новая клубная музыка
86593994,4Man - Мужской Журнал,Только мужской.
66992581,БРЫНЗА,Докторская степень по поднятию настроения😃
23110013,МОТОТЕКА,
24207644,Киокушинкай каратэ,Осу!
26304265,Full HD 720p...,
26614831,Спортивная,на полезный паблик!
27091373,Авто и техника,Топовый автомобильный паблик ВК!
28256828,Лихие 90-е,
30589563,IMPERIUM MOTO,Любишь кататься-люби и катайся!😎
31076033,Шредингер Шутит,"Мы ничего не разыгрываем, работают мошенники"
31386778,"Брат , я рядом",Каждый Важен
31485192,Статусы Со Смыслом,"Всё , происходящее в жизни , имеет своё значение или цель."
31519603,ТЕХНИКУМ,Все новости России и мира в одном аккаунте!
31976785,"Наука, Техника и Нейросети",
220018529,КИНОБРО,
211229778,Женский Форум,
90253744,НОВИНКИ КИНО,Самые новые фильмы! и смотри первым!
154168174,причины моего психического расстройства,
49655796,Лучшие фильмы | Мультфильмы | Сериалы ★,Киноманы
48319873,ИМПЕРИЯ КИНО | НОВИНКИ,Смотри только лучшие фильмы!
71822322,"Приходи, фильм посмотрим",уникальный проект
47618171,"Больше, чем просто кино",Новые фильмы новинки кино в HD
57851085,"Русские сериалы, фильмы, мелодрамы","Всегда есть, что посмотреть 📺"
18124494,Музыка в машину,Самая свежая музыка 🎶
23840147,Мой гараж | Автомобили,30 друзей
